disaster,uid,sample_dir,pre_path,post_path,target_path,label_path
palu-tsunami,00000056,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000056,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000056/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000056/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000056/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000056/label.json
palu-tsunami,00000057,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000057,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000057/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000057/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000057/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000057/label.json
palu-tsunami,00000058,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000058,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000058/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000058/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000058/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000058/label.json
palu-tsunami,00000061,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000061,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000061/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000061/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000061/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000061/label.json
palu-tsunami,00000064,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000064,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000064/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000064/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000064/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000064/label.json
palu-tsunami,00000065,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000065,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000065/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000065/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000065/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000065/label.json
palu-tsunami,00000066,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000066,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000066/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000066/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000066/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000066/label.json
palu-tsunami,00000067,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000067,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000067/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000067/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000067/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000067/label.json
palu-tsunami,00000068,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000068,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000068/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000068/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000068/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000068/label.json
palu-tsunami,00000069,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000069,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000069/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000069/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000069/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000069/label.json
palu-tsunami,00000071,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000071,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000071/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000071/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000071/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000071/label.json
palu-tsunami,00000072,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000072,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000072/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000072/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000072/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000072/label.json
palu-tsunami,00000073,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000073,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000073/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000073/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000073/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000073/label.json
palu-tsunami,00000074,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000074,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000074/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000074/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000074/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000074/label.json
palu-tsunami,00000076,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000076,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000076/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000076/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000076/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000076/label.json
palu-tsunami,00000077,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000077,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000077/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000077/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000077/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000077/label.json
palu-tsunami,00000083,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000083,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000083/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000083/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000083/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000083/label.json
palu-tsunami,00000084,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000084,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000084/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000084/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000084/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000084/label.json
palu-tsunami,00000086,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000086,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000086/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000086/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000086/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000086/label.json
palu-tsunami,00000087,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000087,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000087/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000087/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000087/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000087/label.json
palu-tsunami,00000088,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000088,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000088/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000088/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000088/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000088/label.json
palu-tsunami,00000090,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000090,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000090/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000090/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000090/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000090/label.json
palu-tsunami,00000092,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000092,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000092/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000092/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000092/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000092/label.json
palu-tsunami,00000097,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000097,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000097/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000097/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000097/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000097/label.json
palu-tsunami,00000098,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000098,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000098/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000098/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000098/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000098/label.json
palu-tsunami,00000099,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000099,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000099/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000099/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000099/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000099/label.json
palu-tsunami,00000100,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000100,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000100/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000100/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000100/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000100/label.json
palu-tsunami,00000101,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000101,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000101/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000101/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000101/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000101/label.json
palu-tsunami,00000102,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000102,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000102/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000102/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000102/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000102/label.json
palu-tsunami,00000103,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000103,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000103/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000103/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000103/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000103/label.json
palu-tsunami,00000106,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000106,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000106/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000106/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000106/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000106/label.json
palu-tsunami,00000107,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000107,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000107/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000107/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000107/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000107/label.json
palu-tsunami,00000108,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000108,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000108/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000108/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000108/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000108/label.json
palu-tsunami,00000109,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000109,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000109/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000109/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000109/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000109/label.json
palu-tsunami,00000110,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000110,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000110/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000110/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000110/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000110/label.json
palu-tsunami,00000111,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000111,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000111/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000111/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000111/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000111/label.json
palu-tsunami,00000112,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000112,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000112/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000112/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000112/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000112/label.json
palu-tsunami,00000115,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000115,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000115/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000115/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000115/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000115/label.json
palu-tsunami,00000118,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000118,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000118/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000118/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000118/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000118/label.json
palu-tsunami,00000119,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000119,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000119/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000119/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000119/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000119/label.json
palu-tsunami,00000121,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000121,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000121/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000121/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000121/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000121/label.json
palu-tsunami,00000122,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000122,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000122/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000122/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000122/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000122/label.json
palu-tsunami,00000123,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000123,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000123/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000123/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000123/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000123/label.json
palu-tsunami,00000125,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000125,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000125/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000125/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000125/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000125/label.json
palu-tsunami,00000126,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000126,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000126/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000126/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000126/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000126/label.json
palu-tsunami,00000128,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000128,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000128/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000128/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000128/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000128/label.json
palu-tsunami,00000131,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000131,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000131/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000131/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000131/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000131/label.json
palu-tsunami,00000132,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000132,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000132/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000132/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000132/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000132/label.json
palu-tsunami,00000133,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000133,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000133/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000133/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000133/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/palu-tsunami/00000133/label.json
